,target
2142,0.0
2143,0.0
2144,0.0
2145,0.0
2146,0.0
2147,0.0
2148,0.0
2149,0.0
2150,0.0
2151,0.0
2152,0.0
2153,1.0
2154,0.0
2155,0.0
2156,0.0
2157,1.0
2158,1.0
2159,0.0
2160,1.0
2161,0.0
2162,0.0
2163,1.0
2164,0.0
2165,0.0
2166,1.0
2167,1.0
2168,0.0
2169,0.0
2170,0.0
2171,0.0
2172,1.0
2173,0.0
2174,0.0
2175,0.0
2176,0.0
2177,0.0
2178,0.0
2179,1.0
2180,1.0
2181,1.0
2182,0.0
2183,0.0
2184,1.0
2185,0.0
2186,0.0
2187,0.0
2188,0.0
2189,0.0
2190,0.0
2191,0.0
2192,0.0
2193,0.0
2194,0.0
2195,1.0
2196,0.0
2197,0.0
2198,0.0
2199,0.0
2200,1.0
2201,1.0
2202,0.0
2203,0.0
2204,0.0
2205,0.0
2206,0.0
2207,0.0
2208,0.0
2209,0.0
2210,0.0
2211,0.0
2212,0.0
2213,0.0
2214,0.0
2215,0.0
2216,0.0
2217,1.0
2218,0.0
2219,0.0
2220,0.0
2221,0.0
2222,0.0
2223,0.0
2224,0.0
2225,0.0
2226,0.0
2227,0.0
2228,1.0
2229,0.0
2230,1.0
2231,0.0
2232,0.0
2233,1.0
2234,0.0
2235,0.0
2236,1.0
2237,1.0
2238,0.0
2239,1.0
2240,1.0
2241,0.0
2242,0.0
2243,0.0
2244,0.0
2245,1.0
2246,0.0
2247,0.0
2248,0.0
2249,1.0
2250,0.0
2251,0.0
2252,1.0
2253,0.0
2254,1.0
2255,0.0
2256,0.0
2257,0.0
2258,1.0
2259,0.0
2260,0.0
2261,1.0
2262,0.0
2263,0.0
2264,0.0
2265,1.0
2266,0.0
2267,0.0
2268,0.0
2269,1.0
2270,0.0
2271,0.0
2272,0.0
2273,1.0
2274,1.0
2275,0.0
2276,0.0
2277,0.0
2278,0.0
2279,0.0
2280,0.0
2281,0.0
2282,0.0
2283,0.0
2284,0.0
2285,0.0
2286,1.0
2287,1.0
2288,0.0
2289,0.0
2290,0.0
2291,0.0
2292,0.0
2293,1.0
2294,0.0
2295,0.0
2296,0.0
2297,0.0
2298,0.0
2299,0.0
2300,0.0
2301,0.0
2302,0.0
2303,0.0
2304,1.0
2305,0.0
2306,0.0
2307,0.0
2308,1.0
2309,0.0
2310,0.0
2311,0.0
2312,1.0
2313,0.0
2314,1.0
2315,0.0
2316,1.0
2317,1.0
2318,1.0
2319,1.0
2320,0.0
2321,1.0
2322,0.0
2323,0.0
2324,1.0
2325,1.0
2326,0.0
2327,0.0
2328,0.0
2329,0.0
2330,1.0
2331,0.0
2332,1.0
2333,0.0
2334,1.0
2335,0.0
2336,0.0
2337,0.0
2338,0.0
2339,0.0
2340,0.0
2341,1.0
2342,0.0
2343,0.0
2344,1.0
2345,0.0
2346,0.0
2347,0.0
2348,0.0
2349,0.0
2350,0.0
2351,1.0
2352,1.0
2353,0.0
2354,0.0
2355,0.0
2356,0.0
2357,0.0
2358,0.0
2359,0.0
2360,1.0
2361,1.0
2362,1.0
2363,0.0
2364,0.0
2365,0.0
2366,0.0
2367,1.0
2368,0.0
2369,0.0
2370,0.0
2371,0.0
2372,0.0
2373,0.0
2374,0.0
2375,0.0
2376,0.0
2377,1.0
2378,0.0
2379,0.0
2380,0.0
2381,0.0
2382,0.0
2383,0.0
2384,0.0
2385,1.0
2386,0.0
2387,0.0
2388,0.0
2389,0.0
2390,1.0
2391,0.0
2392,0.0
2393,0.0
2394,0.0
2395,0.0
2396,1.0
2397,0.0
2398,0.0
2399,0.0
2400,0.0
2401,0.0
2402,0.0
2403,1.0
2404,0.0
2405,0.0
2406,1.0
2407,0.0
2408,0.0
2409,0.0
2410,0.0
2411,0.0
2412,0.0
2413,0.0
2414,1.0
2415,1.0
2416,0.0
2417,0.0
2418,0.0
2419,0.0
2420,0.0
2421,0.0
2422,0.0
2423,0.0
2424,0.0
2425,0.0
2426,1.0
2427,0.0
2428,0.0
2429,0.0
2430,1.0
2431,0.0
2432,0.0
2433,1.0
2434,0.0
2435,0.0
2436,0.0
2437,0.0
2438,0.0
2439,0.0
2440,0.0
2441,0.0
2442,0.0
2443,0.0
2444,0.0
2445,0.0
2446,0.0
2447,0.0
2448,0.0
2449,0.0
2450,0.0
2451,0.0
2452,0.0
2453,0.0
2454,0.0
2455,0.0
2456,0.0
2457,0.0
2458,0.0
2459,0.0
2460,1.0
2461,0.0
2462,1.0
2463,0.0
2464,0.0
2465,1.0
2466,0.0
2467,0.0
2468,0.0
2469,0.0
2470,1.0
2471,0.0
2472,0.0
2473,1.0
2474,0.0
2475,0.0
2476,0.0
2477,0.0
2478,0.0
2479,0.0
2480,0.0
2481,1.0
2482,0.0
2483,0.0
2484,1.0
2485,0.0
2486,0.0
2487,0.0
2488,0.0
2489,0.0
2490,0.0
2491,0.0
2492,0.0
2493,0.0
2494,0.0
2495,1.0
2496,0.0
2497,0.0
2498,1.0
2499,0.0
2500,0.0
2501,0.0
2502,0.0
2503,0.0
2504,0.0
2505,1.0
2506,0.0
2507,1.0
2508,0.0
2509,1.0
2510,0.0
2511,0.0
2512,1.0
2513,0.0
2514,0.0
2515,0.0
2516,0.0
2517,1.0
2518,0.0
2519,0.0
2520,0.0
2521,0.0
2522,0.0
2523,0.0
2524,0.0
2525,0.0
2526,0.0
2527,0.0
2528,1.0
2529,1.0
2530,0.0
2531,0.0
2532,0.0
2533,0.0
2534,0.0
2535,0.0
2536,0.0
2537,0.0
2538,1.0
2539,0.0
2540,0.0
2541,0.0
2542,0.0
2543,0.0
2544,0.0
2545,0.0
2546,1.0
2547,0.0
2548,0.0
2549,0.0
2550,0.0
2551,0.0
2552,1.0
2553,0.0
2554,0.0
2555,0.0
2556,1.0
2557,0.0
2558,0.0
2559,0.0
2560,0.0
2561,0.0
2562,0.0
2563,0.0
2564,0.0
2565,0.0
2566,0.0
2567,0.0
2568,0.0
2569,1.0
2570,0.0
2571,0.0
2572,0.0
2573,0.0
2574,1.0
2575,0.0
2576,0.0
2577,0.0
2578,0.0
2579,0.0
2580,0.0
2581,0.0
2582,0.0
2583,1.0
2584,0.0
2585,0.0
2586,0.0
2587,1.0
2588,0.0
2589,1.0
2590,0.0
2591,0.0
2592,0.0
2593,1.0
2594,0.0
2595,0.0
2596,0.0
2597,1.0
2598,0.0
2599,0.0
2600,0.0
2601,0.0
2602,0.0
2603,0.0
2604,0.0
2605,0.0
2606,0.0
2607,1.0
2608,0.0
2609,0.0
2610,0.0
2611,0.0
2612,0.0
2613,0.0
2614,1.0
2615,0.0
2616,0.0
2617,0.0
2618,0.0
2619,0.0
2620,0.0
2621,0.0
2622,0.0
2623,0.0
2624,1.0
2625,0.0
2626,1.0
2627,0.0
2628,0.0
2629,1.0
2630,0.0
2631,1.0
2632,0.0
2633,1.0
2634,0.0
2635,1.0
2636,0.0
2637,1.0
2638,1.0
2639,0.0
2640,0.0
2641,0.0
2642,0.0
2643,1.0
2644,0.0
2645,0.0
2646,0.0
2647,0.0
2648,0.0
2649,1.0
2650,0.0
2651,1.0
2652,1.0
2653,0.0
2654,1.0
2655,0.0
2656,0.0
2657,0.0
2658,1.0
2659,1.0
2660,1.0
2661,0.0
2662,0.0
2663,0.0
2664,1.0
2665,0.0
2666,0.0
2667,0.0
2668,0.0
2669,0.0
2670,1.0
2671,0.0
2672,1.0
2673,0.0
2674,0.0
2675,0.0
2676,0.0
2677,0.0
2678,0.0
2679,0.0
2680,0.0
2681,1.0
2682,0.0
2683,1.0
2684,0.0
2685,0.0
2686,0.0
2687,1.0
2688,1.0
2689,0.0
2690,0.0
2691,1.0
2692,0.0
2693,0.0
2694,0.0
2695,1.0
2696,0.0
2697,0.0
2698,0.0
2699,0.0
2700,0.0
2701,0.0
2702,1.0
2703,0.0
2704,0.0
2705,0.0
2706,0.0
2707,1.0
2708,0.0
2709,0.0
2710,0.0
2711,0.0
2712,0.0
2713,1.0
2714,0.0
2715,0.0
2716,1.0
2717,0.0
2718,1.0
2719,0.0
2720,0.0
2721,1.0
2722,0.0
2723,0.0
2724,0.0
2725,0.0
2726,0.0
2727,0.0
2728,0.0
2729,0.0
2730,0.0
2731,1.0
2732,0.0
2733,0.0
2734,0.0
2735,0.0
2736,0.0
2737,0.0
2738,1.0
2739,0.0
2740,1.0
2741,0.0
2742,0.0
2743,1.0
2744,1.0
2745,1.0
2746,0.0
2747,0.0
2748,0.0
2749,0.0
2750,0.0
2751,0.0
2752,1.0
2753,1.0
2754,0.0
2755,0.0
2756,1.0
2757,0.0
2758,0.0
2759,0.0
2760,0.0
2761,0.0
2762,0.0
2763,0.0
2764,0.0
2765,0.0
2766,0.0
2767,1.0
2768,0.0
2769,0.0
2770,0.0
2771,0.0
2772,0.0
2773,0.0
2774,1.0
2775,1.0
2776,0.0
2777,0.0
2778,0.0
2779,0.0
2780,1.0
2781,1.0
2782,0.0
2783,1.0
2784,0.0
2785,0.0
2786,0.0
2787,0.0
2788,0.0
2789,0.0
2790,0.0
2791,0.0
2792,0.0
2793,0.0
2794,1.0
2795,0.0
2796,1.0
2797,0.0
2798,0.0
2799,1.0
2800,1.0
2801,0.0
2802,0.0
2803,0.0
2804,1.0
2805,0.0
2806,0.0
2807,0.0
2808,0.0
2809,0.0
2810,0.0
2811,0.0
2812,0.0
2813,0.0
2814,0.0
2815,0.0
2816,0.0
2817,0.0
2818,0.0
2819,0.0
2820,1.0
2821,0.0
2822,0.0
2823,0.0
2824,0.0
2825,1.0
2826,0.0
2827,0.0
2828,1.0
2829,1.0
2830,1.0
2831,1.0
2832,0.0
2833,1.0
2834,0.0
2835,0.0
2836,0.0
2837,1.0
2838,0.0
2839,0.0
2840,1.0
2841,0.0
2842,0.0
2843,0.0
2844,1.0
2845,1.0
2846,0.0
2847,0.0
2848,0.0
2849,0.0
2850,0.0
2851,0.0
2852,0.0
2853,0.0
2854,0.0
2855,0.0
2856,1.0
2857,0.0
2858,0.0
2859,1.0
2860,1.0
2861,0.0
2862,0.0
2863,1.0
2864,0.0
2865,0.0
2866,0.0
2867,0.0
2868,0.0
2869,0.0
2870,0.0
2871,0.0
2872,1.0
2873,0.0
2874,1.0
2875,0.0
2876,0.0
2877,0.0
2878,0.0
2879,0.0
2880,0.0
2881,0.0
2882,0.0
2883,1.0
2884,0.0
2885,0.0
2886,1.0
2887,0.0
2888,0.0
2889,0.0
2890,0.0
2891,0.0
2892,0.0
2893,0.0
2894,1.0
2895,0.0
2896,1.0
2897,0.0
2898,0.0
2899,0.0
2900,1.0
2901,1.0
2902,0.0
2903,0.0
2904,0.0
2905,0.0
2906,0.0
2907,0.0
2908,0.0
2909,1.0
2910,0.0
2911,0.0
2912,0.0
2913,0.0
2914,0.0
2915,0.0
2916,0.0
2917,0.0
2918,1.0
2919,1.0
2920,0.0
2921,0.0
2922,0.0
2923,1.0
2924,0.0
2925,1.0
2926,0.0
2927,0.0
2928,0.0
2929,0.0
2930,0.0
2931,0.0
2932,0.0
2933,0.0
2934,0.0
2935,0.0
2936,0.0
2937,0.0
2938,0.0
2939,0.0
2940,0.0
2941,0.0
2942,0.0
2943,0.0
2944,0.0
2945,0.0
2946,0.0
2947,0.0
2948,1.0
2949,0.0
2950,0.0
2951,0.0
2952,0.0
2953,0.0
2954,0.0
2955,1.0
2956,0.0
2957,0.0
2958,0.0
2959,0.0
2960,0.0
2961,0.0
2962,1.0
2963,0.0
2964,0.0
2965,1.0
2966,0.0
2967,0.0
2968,1.0
2969,0.0
2970,0.0
2971,1.0
2972,0.0
2973,1.0
2974,0.0
2975,0.0
2976,0.0
2977,0.0
2978,0.0
2979,0.0
2980,1.0
2981,0.0
2982,1.0
2983,0.0
2984,0.0
2985,0.0
2986,0.0
2987,0.0
2988,0.0
2989,1.0
2990,0.0
2991,0.0
2992,0.0
2993,0.0
2994,1.0
2995,0.0
2996,1.0
2997,0.0
2998,0.0
2999,0.0
3000,0.0
3001,0.0
3002,0.0
3003,0.0
3004,0.0
3005,0.0
3006,0.0
3007,0.0
3008,0.0
3009,1.0
3010,0.0
3011,1.0
3012,1.0
3013,1.0
3014,0.0
3015,0.0
3016,0.0
3017,1.0
3018,0.0
3019,0.0
3020,1.0
3021,1.0
3022,1.0
3023,0.0
3024,0.0
3025,1.0
3026,0.0
3027,1.0
3028,0.0
3029,0.0
3030,0.0
3031,0.0
3032,0.0
3033,0.0
3034,0.0
3035,0.0
3036,0.0
3037,0.0
3038,0.0
3039,0.0
3040,1.0
3041,0.0
3042,0.0
3043,0.0
3044,0.0
3045,0.0
3046,0.0
3047,0.0
3048,0.0
3049,1.0
3050,1.0
3051,0.0
3052,0.0
3053,0.0
3054,0.0
3055,1.0
3056,0.0
3057,0.0
3058,0.0
3059,0.0
3060,0.0
3061,0.0
3062,0.0
3063,0.0
3064,0.0
3065,0.0
3066,0.0
3067,0.0
3068,0.0
3069,0.0
3070,0.0
3071,1.0
3072,0.0
3073,0.0
3074,0.0
3075,0.0
3076,1.0
3077,1.0
3078,0.0
3079,1.0
3080,1.0
3081,0.0
3082,1.0
3083,0.0
3084,0.0
3085,0.0
3086,0.0
3087,0.0
3088,0.0
3089,1.0
3090,0.0
3091,1.0
3092,0.0
3093,1.0
3094,0.0
3095,1.0
3096,0.0
3097,0.0
3098,0.0
3099,0.0
3100,1.0
3101,0.0
3102,0.0
3103,0.0
3104,1.0
3105,1.0
3106,1.0
3107,1.0
3108,1.0
3109,0.0
3110,0.0
3111,1.0
3112,0.0
3113,1.0
3114,0.0
3115,0.0
3116,1.0
3117,0.0
3118,0.0
3119,0.0
3120,0.0
3121,0.0
3122,0.0
3123,0.0
3124,0.0
3125,1.0
3126,1.0
3127,0.0
3128,0.0
3129,0.0
3130,0.0
3131,0.0
3132,0.0
3133,1.0
3134,0.0
3135,1.0
3136,0.0
3137,1.0
3138,0.0
3139,0.0
3140,0.0
3141,0.0
3142,0.0
3143,1.0
3144,1.0
3145,0.0
3146,0.0
3147,0.0
3148,1.0
3149,0.0
3150,1.0
3151,0.0
3152,0.0
3153,1.0
3154,0.0
3155,1.0
3156,0.0
3157,0.0
3158,0.0
3159,1.0
3160,0.0
3161,0.0
3162,0.0
3163,1.0
3164,0.0
3165,0.0
3166,1.0
3167,1.0
3168,1.0
3169,0.0
3170,0.0
3171,0.0
3172,0.0
3173,0.0
3174,0.0
3175,1.0
3176,1.0
3177,0.0
3178,0.0
3179,0.0
3180,1.0
3181,0.0
3182,0.0
3183,0.0
3184,0.0
3185,1.0
3186,1.0
3187,0.0
3188,0.0
3189,1.0
3190,0.0
3191,0.0
3192,0.0
3193,0.0
3194,0.0
3195,0.0
3196,0.0
3197,1.0
3198,1.0
3199,0.0
3200,0.0
3201,0.0
3202,0.0
3203,1.0
3204,1.0
3205,0.0
3206,1.0
3207,0.0
3208,0.0
3209,0.0
3210,0.0
3211,0.0
3212,1.0
3213,0.0
3214,0.0
3215,0.0
3216,0.0
3217,0.0
3218,1.0
3219,0.0
3220,1.0
3221,0.0
3222,0.0
3223,1.0
3224,1.0
3225,1.0
3226,0.0
3227,0.0
3228,0.0
3229,0.0
3230,1.0
3231,0.0
3232,0.0
3233,0.0
3234,0.0
3235,0.0
3236,0.0
3237,0.0
3238,1.0
3239,0.0
3240,0.0
3241,0.0
3242,0.0
3243,0.0
3244,0.0
3245,1.0
3246,0.0
3247,1.0
3248,1.0
3249,1.0
3250,1.0
3251,0.0
3252,0.0
3253,0.0
3254,0.0
3255,0.0
3256,0.0
3257,0.0
3258,0.0
3259,0.0
3260,1.0
3261,0.0
3262,0.0
3263,0.0
3264,0.0
3265,1.0
3266,1.0
3267,1.0
3268,0.0
3269,0.0
3270,0.0
3271,1.0
3272,0.0
3273,0.0
3274,1.0
3275,0.0
3276,0.0
3277,0.0
3278,1.0
3279,0.0
3280,0.0
3281,0.0
3282,0.0
3283,0.0
3284,0.0
3285,0.0
3286,0.0
3287,0.0
3288,0.0
3289,0.0
3290,0.0
3291,0.0
3292,1.0
3293,0.0
3294,0.0
3295,0.0
3296,0.0
3297,0.0
3298,0.0
3299,0.0
3300,0.0
3301,0.0
3302,0.0
3303,0.0
3304,0.0
3305,0.0
3306,0.0
3307,0.0
3308,0.0
3309,0.0
3310,0.0
3311,1.0
3312,0.0
3313,0.0
3314,0.0
3315,0.0
3316,0.0
3317,1.0
3318,0.0
3319,0.0
3320,0.0
3321,0.0
3322,1.0
3323,0.0
3324,0.0
3325,0.0
3326,0.0
3327,0.0
3328,1.0
3329,0.0
3330,0.0
3331,0.0
3332,0.0
3333,0.0
3334,0.0
3335,0.0
3336,0.0
3337,1.0
3338,0.0
3339,0.0
3340,0.0
3341,0.0
3342,0.0
3343,0.0
3344,0.0
3345,0.0
3346,0.0
3347,0.0
3348,0.0
3349,0.0
3350,0.0
3351,0.0
3352,0.0
3353,1.0
3354,0.0
3355,0.0
3356,0.0
3357,0.0
3358,0.0
3359,1.0
3360,1.0
3361,0.0
3362,0.0
3363,0.0
3364,0.0
3365,1.0
3366,0.0
3367,0.0
3368,1.0
3369,1.0
3370,1.0
3371,0.0
3372,0.0
3373,0.0
3374,0.0
3375,0.0
3376,0.0
3377,1.0
3378,0.0
3379,0.0
3380,0.0
3381,0.0
3382,0.0
3383,0.0
3384,1.0
3385,0.0
3386,0.0
3387,0.0
3388,1.0
3389,1.0
3390,1.0
3391,0.0
3392,1.0
3393,0.0
3394,0.0
3395,1.0
3396,0.0
3397,0.0
3398,1.0
3399,1.0
3400,0.0
3401,0.0
3402,0.0
3403,0.0
3404,0.0
3405,1.0
3406,0.0
3407,1.0
3408,0.0
3409,0.0
3410,1.0
3411,0.0
3412,0.0
3413,1.0
3414,0.0
3415,0.0
3416,0.0
3417,0.0
3418,1.0
3419,0.0
3420,0.0
3421,0.0
3422,0.0
3423,0.0
3424,0.0
3425,0.0
3426,0.0
3427,1.0
3428,1.0
3429,0.0
3430,1.0
3431,0.0
3432,1.0
3433,0.0
3434,0.0
3435,0.0
3436,0.0
3437,0.0
3438,1.0
3439,0.0
3440,0.0
3441,0.0
3442,0.0
3443,0.0
3444,1.0
3445,1.0
3446,0.0
3447,0.0
3448,1.0
3449,0.0
3450,0.0
3451,1.0
3452,0.0
3453,0.0
3454,0.0
3455,0.0
3456,0.0
3457,0.0
3458,1.0
3459,0.0
3460,0.0
3461,0.0
3462,0.0
3463,0.0
3464,1.0
3465,0.0
3466,1.0
3467,0.0
3468,0.0
3469,1.0
3470,0.0
3471,0.0
3472,0.0
3473,0.0
3474,0.0
3475,0.0
3476,0.0
3477,1.0
3478,0.0
3479,0.0
3480,1.0
3481,0.0
3482,0.0
3483,0.0
3484,0.0
3485,1.0
3486,0.0
3487,0.0
3488,0.0
3489,0.0
3490,0.0
3491,0.0
3492,1.0
3493,0.0
3494,0.0
3495,0.0
3496,0.0
3497,0.0
3498,0.0
3499,0.0
3500,1.0
3501,0.0
3502,1.0
3503,0.0
3504,0.0
3505,1.0
3506,0.0
3507,0.0
3508,0.0
3509,0.0
3510,0.0
3511,0.0
3512,0.0
3513,0.0
3514,0.0
3515,0.0
3516,0.0
3517,1.0
3518,1.0
3519,0.0
3520,0.0
3521,1.0
3522,0.0
3523,1.0
3524,0.0
3525,0.0
3526,0.0
3527,0.0
3528,0.0
3529,0.0
3530,0.0
3531,0.0
3532,0.0
3533,0.0
3534,0.0
3535,0.0
3536,1.0
3537,0.0
3538,1.0
3539,0.0
3540,0.0
3541,0.0
3542,0.0
3543,1.0
3544,0.0
3545,0.0
3546,0.0
3547,0.0
3548,0.0
3549,0.0
3550,1.0
3551,0.0
3552,1.0
3553,0.0
3554,0.0
3555,0.0
3556,0.0
3557,0.0
3558,0.0
3559,1.0
3560,0.0
3561,1.0
3562,0.0
3563,0.0
3564,1.0
3565,0.0
3566,0.0
3567,0.0
3568,0.0
3569,0.0
3570,0.0
3571,1.0
3572,0.0
3573,0.0
3574,1.0
3575,1.0
3576,0.0
3577,1.0
3578,1.0
3579,0.0
3580,0.0
3581,0.0
3582,0.0
3583,1.0
3584,0.0
3585,0.0
3586,0.0
3587,0.0
3588,0.0
3589,0.0
3590,0.0
3591,0.0
3592,0.0
3593,1.0
3594,1.0
3595,0.0
3596,0.0
3597,0.0
3598,0.0
3599,1.0
3600,0.0
3601,1.0
3602,1.0
3603,0.0
3604,0.0
3605,0.0
3606,0.0
3607,0.0
3608,0.0
3609,0.0
3610,0.0
3611,1.0
3612,1.0
3613,0.0
3614,0.0
3615,0.0
3616,0.0
3617,0.0
3618,0.0
3619,0.0
3620,0.0
3621,0.0
3622,0.0
3623,0.0
3624,0.0
3625,1.0
3626,1.0
3627,1.0
3628,0.0
3629,1.0
3630,0.0
3631,0.0
3632,0.0
3633,0.0
3634,0.0
3635,0.0
3636,0.0
3637,0.0
3638,0.0
3639,1.0
3640,0.0
3641,0.0
3642,0.0
3643,1.0
3644,0.0
3645,0.0
3646,0.0
3647,0.0
3648,0.0
3649,0.0
3650,0.0
3651,1.0
3652,1.0
3653,0.0
3654,0.0
3655,1.0
3656,0.0
3657,1.0
3658,0.0
3659,0.0
3660,0.0
3661,0.0
3662,0.0
3663,0.0
3664,0.0
3665,0.0
3666,1.0
3667,0.0
3668,0.0
3669,0.0
3670,0.0
3671,0.0
3672,1.0
3673,1.0
3674,1.0
3675,0.0
3676,0.0
3677,0.0
3678,1.0
3679,0.0
3680,0.0
3681,0.0
3682,1.0
3683,0.0
3684,0.0
3685,0.0
3686,0.0
3687,0.0
3688,0.0
3689,0.0
3690,0.0
3691,0.0
3692,1.0
3693,0.0
3694,0.0
3695,0.0
3696,0.0
3697,0.0
3698,0.0
3699,0.0
3700,1.0
3701,0.0
3702,0.0
3703,0.0
3704,0.0
3705,0.0
3706,0.0
3707,1.0
3708,0.0
3709,0.0
3710,0.0
3711,0.0
3712,0.0
3713,0.0
3714,0.0
3715,0.0
3716,1.0
3717,0.0
3718,0.0
3719,0.0
3720,0.0
3721,1.0
3722,0.0
3723,1.0
3724,1.0
3725,0.0
3726,0.0
3727,0.0
3728,0.0
3729,0.0
3730,0.0
3731,0.0
3732,1.0
3733,1.0
3734,0.0
3735,0.0
3736,0.0
3737,0.0
3738,0.0
3739,0.0
3740,0.0
3741,1.0
3742,0.0
3743,0.0
3744,0.0
3745,0.0
3746,0.0
3747,0.0
3748,0.0
3749,0.0
3750,0.0
3751,1.0
3752,0.0
3753,0.0
3754,1.0
3755,0.0
3756,0.0
3757,0.0
3758,1.0
3759,0.0
3760,1.0
3761,0.0
3762,0.0
3763,0.0
3764,0.0
3765,0.0
3766,1.0
3767,0.0
3768,0.0
3769,0.0
3770,0.0
3771,0.0
3772,0.0
3773,0.0
3774,1.0
3775,0.0
3776,0.0
3777,0.0
3778,0.0
3779,0.0
3780,0.0
3781,0.0
3782,0.0
3783,0.0
3784,1.0
3785,0.0
3786,1.0
3787,0.0
3788,1.0
3789,1.0
3790,1.0
3791,0.0
3792,1.0
3793,0.0
3794,0.0
3795,0.0
3796,0.0
3797,0.0
3798,0.0
3799,0.0
3800,0.0
3801,0.0
3802,0.0
3803,0.0
3804,0.0
3805,0.0
3806,1.0
3807,0.0
3808,1.0
3809,0.0
3810,0.0
3811,0.0
3812,0.0
3813,0.0
3814,0.0
3815,0.0
3816,1.0
3817,1.0
3818,1.0
3819,0.0
3820,0.0
3821,0.0
3822,0.0
3823,0.0
3824,0.0
3825,0.0
3826,0.0
3827,0.0
3828,0.0
3829,1.0
3830,0.0
3831,0.0
3832,0.0
3833,1.0
3834,0.0
3835,0.0
3836,1.0
3837,0.0
3838,0.0
3839,0.0
3840,0.0
3841,0.0
3842,0.0
3843,0.0
3844,0.0
3845,1.0
3846,0.0
3847,1.0
3848,0.0
3849,0.0
3850,1.0
3851,0.0
3852,0.0
3853,0.0
3854,0.0
3855,0.0
3856,0.0
3857,0.0
3858,0.0
3859,0.0
3860,1.0
3861,0.0
3862,1.0
3863,0.0
3864,0.0
3865,0.0
3866,1.0
3867,0.0
3868,0.0
3869,0.0
3870,0.0
3871,1.0
3872,0.0
3873,0.0
3874,0.0
3875,0.0
3876,0.0
3877,0.0
3878,1.0
3879,0.0
3880,0.0
3881,0.0
3882,1.0
3883,0.0
3884,1.0
3885,0.0
3886,0.0
3887,1.0
3888,0.0
3889,1.0
3890,0.0
3891,0.0
3892,1.0
3893,0.0
3894,1.0
3895,1.0
3896,0.0
3897,0.0
3898,0.0
3899,0.0
3900,1.0
3901,0.0
3902,0.0
3903,0.0
3904,0.0
3905,0.0
3906,1.0
3907,0.0
3908,0.0
3909,1.0
3910,0.0
3911,0.0
3912,0.0
3913,1.0
3914,0.0
3915,0.0
3916,0.0
3917,0.0
3918,0.0
3919,0.0
3920,0.0
3921,0.0
3922,0.0
3923,1.0
3924,1.0
3925,0.0
3926,0.0
3927,1.0
3928,0.0
3929,0.0
3930,0.0
3931,0.0
3932,0.0
3933,0.0
3934,0.0
3935,0.0
3936,0.0
3937,0.0
3938,0.0
3939,1.0
3940,0.0
3941,0.0
3942,0.0
3943,0.0
3944,0.0
3945,1.0
3946,0.0
3947,0.0
3948,0.0
3949,0.0
3950,0.0
3951,0.0
3952,0.0
3953,0.0
3954,0.0
3955,0.0
3956,0.0
3957,0.0
3958,0.0
3959,1.0
3960,0.0
3961,1.0
3962,0.0
3963,0.0
3964,1.0
3965,0.0
3966,1.0
3967,0.0
3968,0.0
3969,0.0
3970,0.0
3971,0.0
3972,0.0
3973,0.0
3974,0.0
3975,0.0
3976,0.0
3977,0.0
3978,1.0
3979,0.0
3980,0.0
3981,0.0
3982,0.0
3983,0.0
3984,0.0
3985,0.0
3986,0.0
3987,0.0
3988,1.0
3989,0.0
3990,0.0
3991,0.0
3992,0.0
3993,0.0
3994,0.0
3995,0.0
3996,0.0
3997,0.0
3998,0.0
3999,0.0
4000,1.0
4001,0.0
4002,0.0
4003,0.0
4004,1.0
4005,0.0
4006,1.0
4007,0.0
4008,0.0
4009,0.0
4010,0.0
4011,0.0
4012,0.0
4013,0.0
4014,0.0
4015,0.0
4016,0.0
4017,0.0
4018,1.0
4019,0.0
4020,0.0
4021,0.0
4022,0.0
4023,0.0
4024,0.0
4025,0.0
4026,0.0
4027,0.0
4028,0.0
4029,0.0
4030,0.0
4031,1.0
4032,0.0
4033,0.0
4034,0.0
4035,0.0
4036,0.0
4037,0.0
4038,0.0
4039,0.0
4040,0.0
4041,0.0
4042,1.0
4043,0.0
4044,0.0
4045,0.0
4046,0.0
4047,0.0
4048,0.0
4049,0.0
4050,1.0
4051,0.0
4052,0.0
4053,1.0
4054,1.0
4055,1.0
4056,0.0
4057,0.0
4058,0.0
4059,0.0
4060,1.0
4061,0.0
4062,0.0
4063,0.0
4064,0.0
4065,0.0
4066,0.0
4067,0.0
4068,0.0
4069,0.0
4070,0.0
4071,0.0
4072,0.0
4073,0.0
4074,0.0
4075,1.0
4076,0.0
4077,0.0
4078,0.0
4079,0.0
4080,0.0
4081,0.0
4082,0.0
4083,0.0
4084,0.0
4085,0.0
4086,0.0
4087,0.0
4088,1.0
4089,0.0
4090,0.0
4091,1.0
4092,0.0
4093,1.0
4094,0.0
4095,0.0
4096,0.0
4097,1.0
4098,0.0
4099,1.0
4100,0.0
4101,0.0
4102,0.0
4103,0.0
4104,0.0
4105,0.0
4106,0.0
4107,0.0
4108,0.0
4109,0.0
4110,0.0
4111,0.0
4112,0.0
4113,0.0
4114,0.0
4115,1.0
4116,0.0
4117,0.0
4118,0.0
4119,0.0
4120,0.0
4121,0.0
4122,0.0
4123,0.0
4124,0.0
4125,0.0
4126,0.0
4127,1.0
4128,0.0
4129,0.0
4130,0.0
4131,1.0
4132,0.0
4133,0.0
4134,0.0
4135,0.0
4136,1.0
4137,1.0
4138,0.0
4139,0.0
4140,0.0
